HiC_scaffold_1_238381_238506	193	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_243395_243512	170	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_243395_243512	170	MP_AC48	.	118	het_pixy	0	0	236		
HiC_scaffold_1_243395_243512	170	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_243395_243512	170	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_248868_248919	54	FG04258	.	52	het_pixy	0	0	104		
HiC_scaffold_1_248868_248919	54	MP_AC48	.	52	het_pixy	0	0	104		
HiC_scaffold_1_248868_248919	54	MP_BR24	.	52	het_pixy	0	0	104		
HiC_scaffold_1_248868_248919	54	MP_D48	.	52	het_pixy	0	0	104		
HiC_scaffold_1_293983_294136	156	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_293983_294136	156	MP_AC48	.	154	het_pixy	0	0	308		
HiC_scaffold_1_293983_294136	156	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_293983_294136	156	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_313465_313506	44	FG04258	.	42	het_pixy	0	0	84		
HiC_scaffold_1_313465_313506	44	MP_AC48	.	42	het_pixy	0	0	84		
HiC_scaffold_1_313465_313506	44	MP_BR24	.	42	het_pixy	0	0	84		
HiC_scaffold_1_313465_313506	44	MP_D48	.	42	het_pixy	0	0	84		
HiC_scaffold_1_352154_352279	128	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_352154_352279	128	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_352154_352279	128	MP_BR24	.	69	het_pixy	0	0	138		
HiC_scaffold_1_352154_352279	128	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_364102_364194	94	MP_AC48	.	88	het_pixy	0	0	176		
HiC_scaffold_1_366207_366278	98	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_366207_366278	98	MP_AC48	.	71	het_pixy	0	0	142		
HiC_scaffold_1_366207_366278	98	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_366207_366278	98	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_386749_386874	127	MP_AC48	.	125	het_pixy	0	0	250		
HiC_scaffold_1_386749_386874	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_398449_398574	127	FG04258	.	55	het_pixy	0	0	110		
HiC_scaffold_1_398449_398574	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_398449_398574	127	MP_D48	.	68	het_pixy	0	0	136		
HiC_scaffold_1_399367_399411	46	FG04258	.	45	het_pixy	0	0	90		
HiC_scaffold_1_399367_399411	46	MP_AC48	.	45	het_pixy	0	0	90		
HiC_scaffold_1_399367_399411	46	MP_BR24	.	45	het_pixy	0	0	90		
HiC_scaffold_1_399367_399411	46	MP_D48	.	45	het_pixy	0	0	90		
HiC_scaffold_1_428571_428696	127	FG04258	.	56	het_pixy	0	0	112		
HiC_scaffold_1_428571_428696	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_428571_428696	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_429482_429526	218	FG04258	.	41	het_pixy	0	0	82		
HiC_scaffold_1_429482_429526	218	MP_AC48	.	44	het_pixy	0	0	88		
HiC_scaffold_1_429482_429526	218	MP_BR24	.	41	het_pixy	0	0	82		
HiC_scaffold_1_429482_429526	218	MP_D48	.	41	het_pixy	0	0	82		
HiC_scaffold_1_446591_446716	127	MP_AC48	.	124	het_pixy	0	0	248		
HiC_scaffold_1_446591_446716	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_451363_451498	137	FG04258	.	120	het_pixy	0	0	240		
HiC_scaffold_1_451363_451498	137	MP_AC48	.	136	het_pixy	0	0	272		
HiC_scaffold_1_451363_451498	137	MP_BR24	.	122	het_pixy	0	0	244		
HiC_scaffold_1_451363_451498	137	MP_D48	.	119	het_pixy	0	0	238		
HiC_scaffold_1_472474_472599	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_484124_484312	244	FG04258	.	140	het_pixy	0	0	280		
HiC_scaffold_1_484124_484312	244	MP_AC48	.	189	het_pixy	0	0	378		
HiC_scaffold_1_484124_484312	244	MP_BR24	.	144	het_pixy	0	0	288		
HiC_scaffold_1_484124_484312	244	MP_D48	.	138	het_pixy	0	0	276		
HiC_scaffold_1_494813_494938	128	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_494813_494938	128	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_495207_495332	127	FG04258	.	67	het_pixy	0	0	134		
HiC_scaffold_1_495207_495332	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_495207_495332	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_508928_509041	115	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_508928_509041	115	MP_AC48	.	114	het_pixy	0	0	228		
HiC_scaffold_1_508928_509041	115	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_508928_509041	115	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_516392_516480	155	FG04258	.	66	het_pixy	0	0	132		
HiC_scaffold_1_516392_516480	155	MP_AC48	.	89	het_pixy	0	0	178		
HiC_scaffold_1_516392_516480	155	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_516392_516480	155	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_528887_529012	127	FG04258	.	34	het_pixy	0	0	68		
HiC_scaffold_1_528887_529012	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_528887_529012	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_542964_543026	64	FG04258	.	63	het_pixy	0	0	126		
HiC_scaffold_1_542964_543026	64	MP_AC48	.	63	het_pixy	0	0	126		
HiC_scaffold_1_542964_543026	64	MP_BR24	.	63	het_pixy	0	0	126		
HiC_scaffold_1_542964_543026	64	MP_D48	.	63	het_pixy	0	0	126		
HiC_scaffold_1_565796_565799	249	MP_AC48	.	4	het_pixy	0	0	8		
HiC_scaffold_1_565796_565799	249	MP_D48	.	4	het_pixy	0	0	8		
HiC_scaffold_1_573385_573457	74	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_573385_573457	74	MP_AC48	.	73	het_pixy	0	0	146		
HiC_scaffold_1_573385_573457	74	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_573385_573457	74	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_574078_574203	127	MP_AC48	.	123	het_pixy	0	0	246		
HiC_scaffold_1_575335_575460	162	FG04258	.	44	het_pixy	0	0	88		
HiC_scaffold_1_575335_575460	162	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_575335_575460	162	MP_D48	.	67	het_pixy	0	0	134		
HiC_scaffold_1_575676_575801	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_580130_580243	115	FG04258	.	67	het_pixy	0	0	134		
HiC_scaffold_1_580130_580243	115	MP_AC48	.	114	het_pixy	0	0	228		
HiC_scaffold_1_580130_580243	115	MP_BR24	.	71	het_pixy	0	0	142		
HiC_scaffold_1_580130_580243	115	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_590169_590234	70	FG04258	.	66	het_pixy	0	0	132		
HiC_scaffold_1_590169_590234	70	MP_AC48	.	66	het_pixy	0	0	132		
HiC_scaffold_1_590169_590234	70	MP_BR24	.	66	het_pixy	0	0	132		
HiC_scaffold_1_590169_590234	70	MP_D48	.	66	het_pixy	0	0	132		
HiC_scaffold_1_596958_597083	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_598760_598885	127	FG04258	.	69	het_pixy	0	0	138		
HiC_scaffold_1_598760_598885	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_598760_598885	127	MP_BR24	.	70	het_pixy	0	0	140		
HiC_scaffold_1_598760_598885	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_658241_658366	184	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_658241_658366	184	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_658241_658366	184	MP_BR24	.	71	het_pixy	0	0	142		
HiC_scaffold_1_658241_658366	184	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_666848_666916	127	MP_D48	.	67	het_pixy	0	0	134		
HiC_scaffold_1_667230_667355	128	FG04258	.	67	het_pixy	0	0	134		
HiC_scaffold_1_667230_667355	128	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_667230_667355	128	MP_BR24	.	49	het_pixy	0	0	98		
HiC_scaffold_1_667230_667355	128	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_701204_701329	127	FG04258	.	68	het_pixy	0	0	136		
HiC_scaffold_1_701204_701329	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_701204_701329	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_715224_715436	214	FG04258	.	130	het_pixy	0	0	260		
HiC_scaffold_1_715224_715436	214	MP_AC48	.	133	het_pixy	0	0	266		
HiC_scaffold_1_715224_715436	214	MP_BR24	.	132	het_pixy	0	0	264		
HiC_scaffold_1_715224_715436	214	MP_D48	.	129	het_pixy	0	0	258		
HiC_scaffold_1_726318_726351	35	FG04258	.	34	het_pixy	0	0	68		
HiC_scaffold_1_726318_726351	35	MP_AC48	.	34	het_pixy	0	0	68		
HiC_scaffold_1_726318_726351	35	MP_BR24	.	34	het_pixy	0	0	68		
HiC_scaffold_1_726318_726351	35	MP_D48	.	34	het_pixy	0	0	68		
HiC_scaffold_1_729437_729488	295	MP_AC48	.	52	het_pixy	0	0	104		
HiC_scaffold_1_741821_741878	60	FG04258	.	58	het_pixy	0	0	116		
HiC_scaffold_1_741821_741878	60	MP_AC48	.	58	het_pixy	0	0	116		
HiC_scaffold_1_741821_741878	60	MP_BR24	.	58	het_pixy	0	0	116		
HiC_scaffold_1_741821_741878	60	MP_D48	.	58	het_pixy	0	0	116		
HiC_scaffold_1_743699_743824	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_743699_743824	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_744277_744401	296	MP_AC48	.	125	het_pixy	0	0	250		
HiC_scaffold_1_744277_744401	296	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_761914_761989	127	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_761914_761989	127	MP_AC48	.	76	het_pixy	0	0	152		
HiC_scaffold_1_761914_761989	127	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_761914_761989	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_779675_779800	127	FG04258	.	67	het_pixy	0	0	134		
HiC_scaffold_1_779675_779800	127	MP_AC48	.	121	het_pixy	0	0	242		
HiC_scaffold_1_779675_779800	127	MP_BR24	.	30	het_pixy	0	0	60		
HiC_scaffold_1_779675_779800	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_779877_779991	172	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_779877_779991	172	MP_AC48	.	115	het_pixy	0	0	230		
HiC_scaffold_1_779877_779991	172	MP_BR24	.	68	het_pixy	0	0	136		
HiC_scaffold_1_779877_779991	172	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_783209_783290	83	FG04258	.	69	het_pixy	0	0	138		
HiC_scaffold_1_783209_783290	83	MP_AC48	.	82	het_pixy	0	0	164		
HiC_scaffold_1_783209_783290	83	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_783209_783290	83	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_783384_783509	127	FG04258	.	68	het_pixy	0	0	136		
HiC_scaffold_1_783384_783509	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_783384_783509	127	MP_D48	.	69	het_pixy	0.0144928	2	138		
HiC_scaffold_1_793798_793923	127	MP_AC48	.	122	het_pixy	0	0	244		
HiC_scaffold_1_809166_809234	128	MP_D48	.	67	het_pixy	0	0	134		
HiC_scaffold_1_824002_824127	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_824002_824127	127	MP_D48	.	67	het_pixy	0	0	134		
HiC_scaffold_1_834594_834665	73	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_834594_834665	73	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_834594_834665	73	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_860088_860160	127	MP_AC48	.	65	het_pixy	0	0	130		
HiC_scaffold_1_868648_868773	197	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_868648_868773	197	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_868648_868773	197	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_871349_871474	193	MP_AC48	.	125	het_pixy	0	0	250		
HiC_scaffold_1_883565_883670	107	FG04258	.	104	het_pixy	0	0	208		
HiC_scaffold_1_883565_883670	107	MP_AC48	.	76	het_pixy	0	0	152		
HiC_scaffold_1_883565_883670	107	MP_BR24	.	106	het_pixy	0	0	212		
HiC_scaffold_1_883565_883670	107	MP_D48	.	103	het_pixy	0	0	206		
HiC_scaffold_1_909360_909485	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_909623_909675	55	FG04258	.	53	het_pixy	0	0	106		
HiC_scaffold_1_909623_909675	55	MP_AC48	.	53	het_pixy	0	0	106		
HiC_scaffold_1_909623_909675	55	MP_BR24	.	53	het_pixy	0	0	106		
HiC_scaffold_1_909623_909675	55	MP_D48	.	53	het_pixy	0	0	106		
HiC_scaffold_1_921205_921330	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_957550_957675	127	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_957550_957675	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_957550_957675	127	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_957550_957675	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_957727_957852	239	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_957727_957852	239	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_957727_957852	239	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_957727_957852	239	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_958761_958886	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_961227_961351	127	MP_AC48	.	122	het_pixy	0	0	244		
HiC_scaffold_1_966246_966325	81	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_966246_966325	81	MP_AC48	.	80	het_pixy	0	0	160		
HiC_scaffold_1_966246_966325	81	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_966246_966325	81	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_975938_976004	68	MP_AC48	.	67	het_pixy	0	0	134		
HiC_scaffold_1_975938_976004	68	MP_BR24	.	66	het_pixy	0	0	132		
HiC_scaffold_1_975938_976004	68	MP_D48	.	67	het_pixy	0	0	134		
HiC_scaffold_1_981137_981237	103	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_981137_981237	103	MP_AC48	.	101	het_pixy	0	0	202		
HiC_scaffold_1_981137_981237	103	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_981137_981237	103	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_992881_992961	200	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_992881_992961	200	MP_AC48	.	81	het_pixy	0	0	162		
HiC_scaffold_1_992881_992961	200	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_992881_992961	200	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1013615_1013862	249	FG04258	.	132	het_pixy	0	0	264		
HiC_scaffold_1_1013615_1013862	249	MP_AC48	.	246	het_pixy	0	0	492		
HiC_scaffold_1_1013615_1013862	249	MP_BR24	.	63	het_pixy	0	0	126		
HiC_scaffold_1_1013615_1013862	249	MP_D48	.	134	het_pixy	0	0	268		
HiC_scaffold_1_1027936_1028060	126	MP_AC48	.	123	het_pixy	0	0	246		
HiC_scaffold_1_1069932_1070057	127	FG04258	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1069932_1070057	127	MP_AC48	.	125	het_pixy	0	0	250		
HiC_scaffold_1_1069932_1070057	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1124456_1124528	140	MP_AC48	.	73	het_pixy	0	0	146		
HiC_scaffold_1_1124456_1124528	140	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1125187_1125216	160	FG04258	.	30	het_pixy	0	0	60		
HiC_scaffold_1_1125187_1125216	160	MP_AC48	.	30	het_pixy	0	0	60		
HiC_scaffold_1_1125187_1125216	160	MP_BR24	.	30	het_pixy	0	0	60		
HiC_scaffold_1_1125187_1125216	160	MP_D48	.	30	het_pixy	0	0	60		
HiC_scaffold_1_1145982_1146029	50	FG04258	.	48	het_pixy	0	0	96		
HiC_scaffold_1_1145982_1146029	50	MP_AC48	.	48	het_pixy	0	0	96		
HiC_scaffold_1_1145982_1146029	50	MP_BR24	.	48	het_pixy	0	0	96		
HiC_scaffold_1_1145982_1146029	50	MP_D48	.	48	het_pixy	0	0	96		
HiC_scaffold_1_1160255_1160347	207	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_1160255_1160347	207	MP_AC48	.	93	het_pixy	0	0	186		
HiC_scaffold_1_1160255_1160347	207	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_1160255_1160347	207	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1163115_1163240	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_1163115_1163240	127	MP_D48	.	65	het_pixy	0	0	130		
HiC_scaffold_1_1187120_1187243	125	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_1187120_1187243	125	MP_AC48	.	124	het_pixy	0	0	248		
HiC_scaffold_1_1187120_1187243	125	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1214200_1214325	127	FG04258	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1214200_1214325	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_1214200_1214325	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1214585_1214710	127	MP_AC48	.	124	het_pixy	0	0	248		
HiC_scaffold_1_1219745_1219870	127	FG04258	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1219745_1219870	127	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_1219745_1219870	127	MP_BR24	.	35	het_pixy	0	0	70		
HiC_scaffold_1_1219745_1219870	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1219923_1220001	80	FG04258	.	58	het_pixy	0	0	116		
HiC_scaffold_1_1219923_1220001	80	MP_AC48	.	79	het_pixy	0	0	158		
HiC_scaffold_1_1219923_1220001	80	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_1219923_1220001	80	MP_D48	.	70	het_pixy	0	0	140		
HiC_scaffold_1_1221322_1221446	126	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_1221322_1221446	126	MP_AC48	.	125	het_pixy	0	0	250		
HiC_scaffold_1_1221322_1221446	126	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1236372_1236443	74	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_1236372_1236443	74	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_1236372_1236443	74	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1246646_1246747	104	FG04258	.	70	het_pixy	0.0142857	2	140		
HiC_scaffold_1_1246646_1246747	104	MP_AC48	.	102	het_pixy	0	0	204		
HiC_scaffold_1_1246646_1246747	104	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_1246646_1246747	104	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1262422_1262503	83	FG04258	.	64	het_pixy	0	0	128		
HiC_scaffold_1_1262422_1262503	83	MP_AC48	.	82	het_pixy	0	0	164		
HiC_scaffold_1_1262422_1262503	83	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_1262422_1262503	83	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1272482_1272607	127	MP_AC48	.	125	het_pixy	0	0	250		
HiC_scaffold_1_1272730_1272831	103	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_1272730_1272831	103	MP_AC48	.	102	het_pixy	0	0	204		
HiC_scaffold_1_1272730_1272831	103	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_1272730_1272831	103	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1295814_1295998	186	FG04258	.	129	het_pixy	0	0	258		
HiC_scaffold_1_1295814_1295998	186	MP_AC48	.	181	het_pixy	0	0	362		
HiC_scaffold_1_1295814_1295998	186	MP_BR24	.	131	het_pixy	0	0	262		
HiC_scaffold_1_1295814_1295998	186	MP_D48	.	128	het_pixy	0	0	256		
HiC_scaffold_1_1299824_1299948	128	MP_AC48	.	123	het_pixy	0	0	246		
HiC_scaffold_1_1299824_1299948	128	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1300342_1300467	127	MP_AC48	.	124	het_pixy	0	0	248		
HiC_scaffold_1_1300342_1300467	127	MP_D48	.	47	het_pixy	0	0	94		
HiC_scaffold_1_1321760_1321885	127	MP_AC48	.	125	het_pixy	0	0	250		
HiC_scaffold_1_1321760_1321885	127	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1322533_1322618	89	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_1322533_1322618	89	MP_AC48	.	86	het_pixy	0	0	172		
HiC_scaffold_1_1322533_1322618	89	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_1322533_1322618	89	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1332780_1332957	179	FG04258	.	128	het_pixy	0	0	256		
HiC_scaffold_1_1332780_1332957	179	MP_AC48	.	128	het_pixy	0	0	256		
HiC_scaffold_1_1332780_1332957	179	MP_BR24	.	128	het_pixy	0	0	256		
HiC_scaffold_1_1332780_1332957	179	MP_D48	.	127	het_pixy	0	0	254		
HiC_scaffold_1_1344811_1344936	128	FG04258	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1344811_1344936	128	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_1344811_1344936	128	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1349742_1349773	34	FG04258	.	32	het_pixy	0	0	64		
HiC_scaffold_1_1349742_1349773	34	MP_AC48	.	32	het_pixy	0	0	64		
HiC_scaffold_1_1349742_1349773	34	MP_BR24	.	32	het_pixy	0	0	64		
HiC_scaffold_1_1349742_1349773	34	MP_D48	.	32	het_pixy	0	0	64		
HiC_scaffold_1_1367894_1368014	124	FG04258	.	70	het_pixy	0	0	140		
HiC_scaffold_1_1367894_1368014	124	MP_AC48	.	121	het_pixy	0	0	242		
HiC_scaffold_1_1367894_1368014	124	MP_BR24	.	72	het_pixy	0	0	144		
HiC_scaffold_1_1367894_1368014	124	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1383588_1383628	43	FG04258	.	41	het_pixy	0	0	82		
HiC_scaffold_1_1383588_1383628	43	MP_AC48	.	41	het_pixy	0	0	82		
HiC_scaffold_1_1383588_1383628	43	MP_BR24	.	41	het_pixy	0	0	82		
HiC_scaffold_1_1383588_1383628	43	MP_D48	.	41	het_pixy	0	0	82		
HiC_scaffold_1_1400275_1400400	248	FG04258	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1400275_1400400	248	MP_AC48	.	126	het_pixy	0	0	252		
HiC_scaffold_1_1400275_1400400	248	MP_BR24	.	68	het_pixy	0	0	136		
HiC_scaffold_1_1400275_1400400	248	MP_D48	.	69	het_pixy	0	0	138		
HiC_scaffold_1_1402677_1402796	243	FG04258	.	111	het_pixy	0	0	222		
HiC_scaffold_1_1402677_1402796	243	MP_AC48	.	83	het_pixy	0	0	166		
HiC_scaffold_1_1402677_1402796	243	MP_BR24	.	113	het_pixy	0	0	226		
HiC_scaffold_1_1402677_1402796	243	MP_D48	.	110	het_pixy	0	0	220		
HiC_scaffold_1_1403438_1403563	127	MP_AC48	.	125	het_pixy	0	0	250		
